Date,pre,ETo
25/12/2000 03:00,0,0
25/12/2000 04:00,0,0
25/12/2000 05:00,0,0
25/12/2000 06:00,0,0
25/12/2000 07:00,0,0
25/12/2000 08:00,0,0
25/12/2000 09:00,0,0
25/12/2000 10:00,0,0
25/12/2000 11:00,0,0
25/12/2000 12:00,0,0
25/12/2000 13:00,0,0
25/12/2000 14:00,0,0
25/12/2000 15:00,0,0
25/12/2000 16:00,0,0
25/12/2000 17:00,0,0
25/12/2000 18:00,0,0
25/12/2000 19:00,0,0
25/12/2000 20:00,0,0
25/12/2000 21:00,0,0
25/12/2000 22:00,0,0
25/12/2000 23:00,0,0
26/12/2000 00:00,0,0
26/12/2000 01:00,0,0
26/12/2000 02:00,0,0
26/12/2000 03:00,0,0
26/12/2000 04:00,0,0
26/12/2000 05:00,0,0
26/12/2000 06:00,0,0
26/12/2000 07:00,0,0
26/12/2000 08:00,0,0
26/12/2000 09:00,0,0
26/12/2000 10:00,0,0
26/12/2000 11:00,0,0
26/12/2000 12:00,0,0
26/12/2000 13:00,0,0
26/12/2000 14:00,0,0
26/12/2000 15:00,0,0
26/12/2000 16:00,0,0
26/12/2000 17:00,0,0
26/12/2000 18:00,0,0
26/12/2000 19:00,0,0
26/12/2000 20:00,0,0
26/12/2000 21:00,0,0
26/12/2000 22:00,0,0
26/12/2000 23:00,0,0
27/12/2000 00:00,0,0
27/12/2000 01:00,0,0
27/12/2000 02:00,0,0
27/12/2000 03:00,0,0
27/12/2000 04:00,0,0
27/12/2000 05:00,0,0
27/12/2000 06:00,0,0
27/12/2000 07:00,0,0
27/12/2000 08:00,0,0
27/12/2000 09:00,0,0
27/12/2000 10:00,0,0
27/12/2000 11:00,0,0
27/12/2000 12:00,0,0
27/12/2000 13:00,0,0
27/12/2000 14:00,0,0
27/12/2000 15:00,0,0
27/12/2000 16:00,0,0
27/12/2000 17:00,0,0
27/12/2000 18:00,0,0
27/12/2000 19:00,0,0
27/12/2000 20:00,0,0
27/12/2000 21:00,0,0
27/12/2000 22:00,0,0
27/12/2000 23:00,0,0
28/12/2000 00:00,0,0
28/12/2000 01:00,0,0
28/12/2000 02:00,0,0
28/12/2000 03:00,0,0
28/12/2000 04:00,0,0
28/12/2000 05:00,0,0
28/12/2000 06:00,0,0
28/12/2000 07:00,0,0
28/12/2000 08:00,0,0
28/12/2000 09:00,0,0
28/12/2000 10:00,0,0
28/12/2000 11:00,0,0
28/12/2000 12:00,0,0
28/12/2000 13:00,0,0
28/12/2000 14:00,0,0
28/12/2000 15:00,0,0
28/12/2000 16:00,0,0
28/12/2000 17:00,0,0
28/12/2000 18:00,0,0
28/12/2000 19:00,0,0
28/12/2000 20:00,0,0
28/12/2000 21:00,0,0
28/12/2000 22:00,0,0
28/12/2000 23:00,0,0
29/12/2000 00:00,0,0
29/12/2000 01:00,0,0
29/12/2000 02:00,0,0
29/12/2000 03:00,0,0
29/12/2000 04:00,0,0
29/12/2000 05:00,0,0
29/12/2000 06:00,0,0
29/12/2000 07:00,0,0
29/12/2000 08:00,0,0
29/12/2000 09:00,0,0
29/12/2000 10:00,0,0
29/12/2000 11:00,0,0
29/12/2000 12:00,0,0
29/12/2000 13:00,0,0
29/12/2000 14:00,0,0
29/12/2000 15:00,0,0
29/12/2000 16:00,0,0
29/12/2000 17:00,0,0
29/12/2000 18:00,0,0
29/12/2000 19:00,0,0
29/12/2000 20:00,0,0
29/12/2000 21:00,0,0
29/12/2000 22:00,0,0
29/12/2000 23:00,0,0
30/12/2000 00:00,0,0
30/12/2000 01:00,0,0
30/12/2000 02:00,0,0
30/12/2000 03:00,0,0
30/12/2000 04:00,0,0
30/12/2000 05:00,0,0
30/12/2000 06:00,0,0
30/12/2000 07:00,0,0
30/12/2000 08:00,0,0
30/12/2000 09:00,0,0
30/12/2000 10:00,0,0
30/12/2000 11:00,0,0
30/12/2000 12:00,0,0
30/12/2000 13:00,0,0
30/12/2000 14:00,0,0
30/12/2000 15:00,0,0
30/12/2000 16:00,0,0
30/12/2000 17:00,0,0
30/12/2000 18:00,0,0
30/12/2000 19:00,0,0
30/12/2000 20:00,0,0
30/12/2000 21:00,0,0
30/12/2000 22:00,0,0
30/12/2000 23:00,0,0
31/12/2000 00:00,0,0
31/12/2000 01:00,0,0
31/12/2000 02:00,0,0
31/12/2000 03:00,0,0
31/12/2000 04:00,0,0
31/12/2000 05:00,0,0
31/12/2000 06:00,0,0
31/12/2000 07:00,0,0
31/12/2000 08:00,0,0
31/12/2000 09:00,0,0
31/12/2000 10:00,0,0
31/12/2000 11:00,0,0
31/12/2000 12:00,0,0
31/12/2000 13:00,0,0
31/12/2000 14:00,0,0
31/12/2000 15:00,0,0
31/12/2000 16:00,0,0
31/12/2000 17:00,0,0
31/12/2000 18:00,0,0
31/12/2000 19:00,0,0
31/12/2000 20:00,0,0
31/12/2000 21:00,0,0
31/12/2000 22:00,0,0
31/12/2000 23:00,0,0
01/01/2001 00:00,0,0
01/01/2001 01:00,0,0
01/01/2001 02:00,0,0
01/01/2001 03:00,0,0
01/01/2001 04:00,0,0
01/01/2001 05:00,0,0
01/01/2001 06:00,0,0
01/01/2001 07:00,0,0
01/01/2001 08:00,0,0
01/01/2001 09:00,0,0
01/01/2001 10:00,0,0
01/01/2001 11:00,0,0
01/01/2001 12:00,0,0
01/01/2001 13:00,0,0
01/01/2001 14:00,0,0
01/01/2001 15:00,0,0
01/01/2001 16:00,0,0
01/01/2001 17:00,0,0
01/01/2001 18:00,0,0
01/01/2001 19:00,0,0
01/01/2001 20:00,0,0
01/01/2001 21:00,0,0
01/01/2001 22:00,0,0
01/01/2001 23:00,0,0
02/01/2001 00:00,0,0
02/01/2001 01:00,0,0
02/01/2001 02:00,0,0
02/01/2001 03:00,0,0
02/01/2001 04:00,0,0
02/01/2001 05:00,0,0
02/01/2001 06:00,0,0
02/01/2001 07:00,0,0
02/01/2001 08:00,0,0
02/01/2001 09:00,0,0
02/01/2001 10:00,0,0
02/01/2001 11:00,0,0
02/01/2001 12:00,0,0
02/01/2001 13:00,0,0
02/01/2001 14:00,0,0
02/01/2001 15:00,0,0
02/01/2001 16:00,0,0
02/01/2001 17:00,0,0
02/01/2001 18:00,0,0
02/01/2001 19:00,0,0
02/01/2001 20:00,0,0
02/01/2001 21:00,0,0
02/01/2001 22:00,0,0
02/01/2001 23:00,0,0
03/01/2001 00:00,0,0
03/01/2001 01:00,0,0
03/01/2001 02:00,0,0
03/01/2001 03:00,0,0
03/01/2001 04:00,0,0
03/01/2001 05:00,0,0
03/01/2001 06:00,0,0
03/01/2001 07:00,0,0
03/01/2001 08:00,0,0
03/01/2001 09:00,0,0
03/01/2001 10:00,0,0
03/01/2001 11:00,0,0
03/01/2001 12:00,0,0
03/01/2001 13:00,0,0
03/01/2001 14:00,0,0
03/01/2001 15:00,0,0
03/01/2001 16:00,0,0
03/01/2001 17:00,0,0
03/01/2001 18:00,0,0
03/01/2001 19:00,0,0
03/01/2001 20:00,0,0
03/01/2001 21:00,0,0
03/01/2001 22:00,0,0
03/01/2001 23:00,0,0
04/01/2001 00:00,0,0
04/01/2001 01:00,0,0
04/01/2001 02:00,0,0
04/01/2001 03:00,0,0
04/01/2001 04:00,0,0
04/01/2001 05:00,0,0
04/01/2001 06:00,0,0
04/01/2001 07:00,0,0
04/01/2001 08:00,0,0
04/01/2001 09:00,0,0
04/01/2001 10:00,0,0
04/01/2001 11:00,0,0
04/01/2001 12:00,0,0
04/01/2001 13:00,0,0
04/01/2001 14:00,0,0
04/01/2001 15:00,0,0
04/01/2001 16:00,0,0
04/01/2001 17:00,0,0
04/01/2001 18:00,0,0
04/01/2001 19:00,0,0
04/01/2001 20:00,0,0
04/01/2001 21:00,0,0
04/01/2001 22:00,0,0
04/01/2001 23:00,0,0
05/01/2001 00:00,0,0
05/01/2001 01:00,0,0
05/01/2001 02:00,0,0
05/01/2001 03:00,0,0
05/01/2001 04:00,0,0
05/01/2001 05:00,0,0
05/01/2001 06:00,0,0
05/01/2001 07:00,0,0
05/01/2001 08:00,0,0
05/01/2001 09:00,0,0
05/01/2001 10:00,0,0
05/01/2001 11:00,0,0
05/01/2001 12:00,0,0
05/01/2001 13:00,0,0
05/01/2001 14:00,0,0
05/01/2001 15:00,0,0
05/01/2001 16:00,0,0
05/01/2001 17:00,0,0
05/01/2001 18:00,0,0
05/01/2001 19:00,0,0
05/01/2001 20:00,0,0
05/01/2001 21:00,0,0
05/01/2001 22:00,0,0
05/01/2001 23:00,0,0
06/01/2001 00:00,0,0
06/01/2001 01:00,0,0
06/01/2001 02:00,0,0
06/01/2001 03:00,0,0
06/01/2001 04:00,0,0
06/01/2001 05:00,0,0
06/01/2001 06:00,0,0
06/01/2001 07:00,0,0
06/01/2001 08:00,0,0
06/01/2001 09:00,0,0
06/01/2001 10:00,0,0
06/01/2001 11:00,0,0
06/01/2001 12:00,0,0
06/01/2001 13:00,0,0
06/01/2001 14:00,0,0
06/01/2001 15:00,0,0
06/01/2001 16:00,0,0
06/01/2001 17:00,0,0
06/01/2001 18:00,0,0
06/01/2001 19:00,0,0
06/01/2001 20:00,0,0
06/01/2001 21:00,0,0
06/01/2001 22:00,0,0
06/01/2001 23:00,0,0
07/01/2001 00:00,0,0
07/01/2001 01:00,0,0
07/01/2001 02:00,0,0
07/01/2001 03:00,0,0
07/01/2001 04:00,0,0
07/01/2001 05:00,0,0
07/01/2001 06:00,0,0
07/01/2001 07:00,0,0
07/01/2001 08:00,0,0
07/01/2001 09:00,0,0
07/01/2001 10:00,0,0
07/01/2001 11:00,0,0
07/01/2001 12:00,0,0
07/01/2001 13:00,0,0
07/01/2001 14:00,0,0
07/01/2001 15:00,0,0
07/01/2001 16:00,0,0
07/01/2001 17:00,0,0
07/01/2001 18:00,0,0
07/01/2001 19:00,0,0
07/01/2001 20:00,0,0
07/01/2001 21:00,0,0
07/01/2001 22:00,0,0
07/01/2001 23:00,0,0
08/01/2001 00:00,0,0
08/01/2001 01:00,0,0
08/01/2001 02:00,0,0
08/01/2001 03:00,0,0
08/01/2001 04:00,0,0
08/01/2001 05:00,0,0
08/01/2001 06:00,0,0
08/01/2001 07:00,0,0
08/01/2001 08:00,0,0
08/01/2001 09:00,0,0
08/01/2001 10:00,0,0
08/01/2001 11:00,0,0
08/01/2001 12:00,0,0
08/01/2001 13:00,0,0
08/01/2001 14:00,0,0
08/01/2001 15:00,0,0
08/01/2001 16:00,0,0
08/01/2001 17:00,0,0
08/01/2001 18:00,0,0
08/01/2001 19:00,0,0
08/01/2001 20:00,0,0
08/01/2001 21:00,0,0
08/01/2001 22:00,0,0
08/01/2001 23:00,0,0
09/01/2001 00:00,0,0
09/01/2001 01:00,0,0
09/01/2001 02:00,0,0
09/01/2001 03:00,0,0
09/01/2001 04:00,0,0
09/01/2001 05:00,0,0
09/01/2001 06:00,0,0
09/01/2001 07:00,0,0
09/01/2001 08:00,0,0
09/01/2001 09:00,0,0
09/01/2001 10:00,0,0
09/01/2001 11:00,0,0
09/01/2001 12:00,0,0
09/01/2001 13:00,0,0
09/01/2001 14:00,0,0
09/01/2001 15:00,0,0
09/01/2001 16:00,0,0
09/01/2001 17:00,0,0
09/01/2001 18:00,0,0
09/01/2001 19:00,0,0
09/01/2001 20:00,0,0
09/01/2001 21:00,0,0
09/01/2001 22:00,0,0
09/01/2001 23:00,0,0
10/01/2001 00:00,0,0
10/01/2001 01:00,0,0
10/01/2001 02:00,0,0
10/01/2001 03:00,0,0
10/01/2001 04:00,0,0
10/01/2001 05:00,0,0
10/01/2001 06:00,0,0
10/01/2001 07:00,0,0
10/01/2001 08:00,0,0
10/01/2001 09:00,0,0
10/01/2001 10:00,0,0
10/01/2001 11:00,0,0
10/01/2001 12:00,0,0
10/01/2001 13:00,0,0
10/01/2001 14:00,0,0
10/01/2001 15:00,0,0
10/01/2001 16:00,0,0
10/01/2001 17:00,0,0
10/01/2001 18:00,0,0
10/01/2001 19:00,0,0
10/01/2001 20:00,0,0
10/01/2001 21:00,0,0
10/01/2001 22:00,0,0
10/01/2001 23:00,0,0
11/01/2001 00:00,0,0
11/01/2001 01:00,0,0
11/01/2001 02:00,0,0
11/01/2001 03:00,0,0
11/01/2001 04:00,0,0
11/01/2001 05:00,0,0
11/01/2001 06:00,0,0
11/01/2001 07:00,0,0
11/01/2001 08:00,0,0
11/01/2001 09:00,0,0
11/01/2001 10:00,0,0
11/01/2001 11:00,0,0
11/01/2001 12:00,0,0
11/01/2001 13:00,0,0
11/01/2001 14:00,0,0
11/01/2001 15:00,0,0
11/01/2001 16:00,0,0
11/01/2001 17:00,0,0
11/01/2001 18:00,0,0
11/01/2001 19:00,0,0
11/01/2001 20:00,0,0
11/01/2001 21:00,0,0
11/01/2001 22:00,0,0
11/01/2001 23:00,0,0
12/01/2001 00:00,0,0
12/01/2001 01:00,0,0
12/01/2001 02:00,0,0
12/01/2001 03:00,0,0
12/01/2001 04:00,0,0
12/01/2001 05:00,0,0
12/01/2001 06:00,0,0
12/01/2001 07:00,0,0
12/01/2001 08:00,0,0
12/01/2001 09:00,0,0
12/01/2001 10:00,0,0
12/01/2001 11:00,0,0
12/01/2001 12:00,0,0
12/01/2001 13:00,0,0
12/01/2001 14:00,0,0
12/01/2001 15:00,0,0
12/01/2001 16:00,0,0
12/01/2001 17:00,0,0
12/01/2001 18:00,0,0
12/01/2001 19:00,0,0
12/01/2001 20:00,0,0
12/01/2001 21:00,0,0
12/01/2001 22:00,0,0
12/01/2001 23:00,0,0
13/01/2001 00:00,0,0
13/01/2001 01:00,0,0
13/01/2001 02:00,0,0
13/01/2001 03:00,0,0
13/01/2001 04:00,0,0
13/01/2001 05:00,0,0
13/01/2001 06:00,0,0
13/01/2001 07:00,0,0
13/01/2001 08:00,0,0
13/01/2001 09:00,0,0
13/01/2001 10:00,0,0
13/01/2001 11:00,0,0
13/01/2001 12:00,0,0
13/01/2001 13:00,0,0
13/01/2001 14:00,0,0
13/01/2001 15:00,0,0
13/01/2001 16:00,0,0
13/01/2001 17:00,0,0
13/01/2001 18:00,0,0
13/01/2001 19:00,0,0
13/01/2001 20:00,0,0
13/01/2001 21:00,0,0
13/01/2001 22:00,0,0
13/01/2001 23:00,0,0
14/01/2001 00:00,0,0
14/01/2001 01:00,0,0
14/01/2001 02:00,0,0
14/01/2001 03:00,0,0
14/01/2001 04:00,0,0
14/01/2001 05:00,0,0
14/01/2001 06:00,0,0
14/01/2001 07:00,0,0
14/01/2001 08:00,0,0
14/01/2001 09:00,0,0
14/01/2001 10:00,0,0
14/01/2001 11:00,0,0
14/01/2001 12:00,0,0
14/01/2001 13:00,0,0
14/01/2001 14:00,0,0
14/01/2001 15:00,0,0
14/01/2001 16:00,0,0
14/01/2001 17:00,0,0
14/01/2001 18:00,0,0
14/01/2001 19:00,0,0
14/01/2001 20:00,0,0
14/01/2001 21:00,0,0
14/01/2001 22:00,0,0
14/01/2001 23:00,0,0
15/01/2001 00:00,0,0
15/01/2001 01:00,0,0
15/01/2001 02:00,0,0
15/01/2001 03:00,0,0
15/01/2001 04:00,0,0
15/01/2001 05:00,0,0
15/01/2001 06:00,0,0
15/01/2001 07:00,0,0
15/01/2001 08:00,0,0
15/01/2001 09:00,0,0
15/01/2001 10:00,0,0
15/01/2001 11:00,0,0
15/01/2001 12:00,0,0
15/01/2001 13:00,0,0
15/01/2001 14:00,0,0
15/01/2001 15:00,0,0
15/01/2001 16:00,0,0
15/01/2001 17:00,0,0
15/01/2001 18:00,0,0
15/01/2001 19:00,0,0
15/01/2001 20:00,0,0
15/01/2001 21:00,0,0
15/01/2001 22:00,0,0
15/01/2001 23:00,0,0
16/01/2001 00:00,0,0
16/01/2001 01:00,0,0
16/01/2001 02:00,0,0
16/01/2001 03:00,0,0
16/01/2001 04:00,0,0
16/01/2001 05:00,0,0
16/01/2001 06:00,0,0
16/01/2001 07:00,0,0
16/01/2001 08:00,0,0
16/01/2001 09:00,0,0
16/01/2001 10:00,0,0
16/01/2001 11:00,0,0
16/01/2001 12:00,0,0
16/01/2001 13:00,0,0
16/01/2001 14:00,0,0
16/01/2001 15:00,0,0
16/01/2001 16:00,0,0
16/01/2001 17:00,0,0
16/01/2001 18:00,0,0
16/01/2001 19:00,0,0
16/01/2001 20:00,0,0
16/01/2001 21:00,0,0
16/01/2001 22:00,0,0
16/01/2001 23:00,0,0
17/01/2001 00:00,0,0
17/01/2001 01:00,0,0
17/01/2001 02:00,0,0
17/01/2001 03:00,0,0
17/01/2001 04:00,0,0
17/01/2001 05:00,0,0
17/01/2001 06:00,0,0
17/01/2001 07:00,0,0
17/01/2001 08:00,0,0
17/01/2001 09:00,0,0
17/01/2001 10:00,0,0
17/01/2001 11:00,0,0
17/01/2001 12:00,0,0
17/01/2001 13:00,0,0
17/01/2001 14:00,0,0
17/01/2001 15:00,0,0
17/01/2001 16:00,0,0
17/01/2001 17:00,0,0
17/01/2001 18:00,0,0
17/01/2001 19:00,0,0
17/01/2001 20:00,0,0
17/01/2001 21:00,0,0
17/01/2001 22:00,0,0
17/01/2001 23:00,0,0
18/01/2001 00:00,0,0
18/01/2001 01:00,0,0
18/01/2001 02:00,0,0
18/01/2001 03:00,0,0
18/01/2001 04:00,0,0
18/01/2001 05:00,0,0
18/01/2001 06:00,0,0
18/01/2001 07:00,0,0
18/01/2001 08:00,0,0
18/01/2001 09:00,0,0
18/01/2001 10:00,0,0
18/01/2001 11:00,0,0
18/01/2001 12:00,0,0
18/01/2001 13:00,0,0
18/01/2001 14:00,0,0
18/01/2001 15:00,0,0
18/01/2001 16:00,0,0
18/01/2001 17:00,0,0
18/01/2001 18:00,0,0
18/01/2001 19:00,0,0
18/01/2001 20:00,0,0
18/01/2001 21:00,0,0
18/01/2001 22:00,0,0
18/01/2001 23:00,0,0
19/01/2001 00:00,0,0
19/01/2001 01:00,0,0
19/01/2001 02:00,0,0
19/01/2001 03:00,0,0
19/01/2001 04:00,0,0
19/01/2001 05:00,0,0
19/01/2001 06:00,0,0
19/01/2001 07:00,0,0
19/01/2001 08:00,0,0
19/01/2001 09:00,0,0
19/01/2001 10:00,0,0
19/01/2001 11:00,0,0
19/01/2001 12:00,0,0
19/01/2001 13:00,0,0
19/01/2001 14:00,0,0
19/01/2001 15:00,0,0
19/01/2001 16:00,0,0
19/01/2001 17:00,0,0
19/01/2001 18:00,0,0
19/01/2001 19:00,0,0
19/01/2001 20:00,0,0
19/01/2001 21:00,0,0
19/01/2001 22:00,0,0
19/01/2001 23:00,0,0
20/01/2001 00:00,0,0
20/01/2001 01:00,0,0
20/01/2001 02:00,0,0
20/01/2001 03:00,0,0
20/01/2001 04:00,0,0
20/01/2001 05:00,0,0
20/01/2001 06:00,0,0
20/01/2001 07:00,0,0
20/01/2001 08:00,0,0
20/01/2001 09:00,0,0
20/01/2001 10:00,0,0
20/01/2001 11:00,0,0
20/01/2001 12:00,0,0
20/01/2001 13:00,0,0
20/01/2001 14:00,0,0
20/01/2001 15:00,0,0
20/01/2001 16:00,0,0
20/01/2001 17:00,0,0
20/01/2001 18:00,0,0
20/01/2001 19:00,0,0
20/01/2001 20:00,0,0
20/01/2001 21:00,0,0
20/01/2001 22:00,0,0
20/01/2001 23:00,0,0
21/01/2001 00:00,0,0
21/01/2001 01:00,0,0
21/01/2001 02:00,0,0
21/01/2001 03:00,0,0
21/01/2001 04:00,0,0
21/01/2001 05:00,0,0
21/01/2001 06:00,0,0
21/01/2001 07:00,0,0
21/01/2001 08:00,0,0
21/01/2001 09:00,0,0
21/01/2001 10:00,0,0
21/01/2001 11:00,0,0
21/01/2001 12:00,0,0
21/01/2001 13:00,0,0
21/01/2001 14:00,0,0
21/01/2001 15:00,0,0
21/01/2001 16:00,0,0
21/01/2001 17:00,0,0
21/01/2001 18:00,0,0
21/01/2001 19:00,0,0
21/01/2001 20:00,0,0
21/01/2001 21:00,0,0
21/01/2001 22:00,0,0
21/01/2001 23:00,0,0
22/01/2001 00:00,0,0
22/01/2001 01:00,0,0
22/01/2001 02:00,0,0
22/01/2001 03:00,0,0
22/01/2001 04:00,0,0
22/01/2001 05:00,0,0
22/01/2001 06:00,0,0
22/01/2001 07:00,0,0
22/01/2001 08:00,0,0
22/01/2001 09:00,0,0
22/01/2001 10:00,0,0
22/01/2001 11:00,0,0
22/01/2001 12:00,0,0
22/01/2001 13:00,0,0
22/01/2001 14:00,0,0
22/01/2001 15:00,0,0
22/01/2001 16:00,0,0
22/01/2001 17:00,0,0
22/01/2001 18:00,0,0
22/01/2001 19:00,0,0
22/01/2001 20:00,0,0
22/01/2001 21:00,0,0
22/01/2001 22:00,0,0
22/01/2001 23:00,0,0
23/01/2001 00:00,0,0
23/01/2001 01:00,0,0
23/01/2001 02:00,0,0
23/01/2001 03:00,0,0
23/01/2001 04:00,0,0
23/01/2001 05:00,0,0
23/01/2001 06:00,0,0
23/01/2001 07:00,0,0
23/01/2001 08:00,0,0
23/01/2001 09:00,0,0
23/01/2001 10:00,0,0
23/01/2001 11:00,0,0
23/01/2001 12:00,0,0
23/01/2001 13:00,0,0
23/01/2001 14:00,0,0
23/01/2001 15:00,0,0
23/01/2001 16:00,0,0
23/01/2001 17:00,0,0
23/01/2001 18:00,0,0
23/01/2001 19:00,0,0
23/01/2001 20:00,0,0
23/01/2001 21:00,0,0
23/01/2001 22:00,0,0
23/01/2001 23:00,0,0
24/01/2001 00:00,0,0
24/01/2001 01:00,0,0
24/01/2001 02:00,0,0
24/01/2001 03:00,0,0
24/01/2001 04:00,0,0
24/01/2001 05:00,0,0
24/01/2001 06:00,0,0
24/01/2001 07:00,0,0
24/01/2001 08:00,0,0
24/01/2001 09:00,0,0
24/01/2001 10:00,0,0
24/01/2001 11:00,0,0
24/01/2001 12:00,0,0
24/01/2001 13:00,0,0
24/01/2001 14:00,0,0
24/01/2001 15:00,0,0
24/01/2001 16:00,0,0
24/01/2001 17:00,0,0
24/01/2001 18:00,0,0
24/01/2001 19:00,0,0
24/01/2001 20:00,0,0
24/01/2001 21:00,0,0
24/01/2001 22:00,0,0
24/01/2001 23:00,0,0
25/01/2001 00:00,0,0
25/01/2001 01:00,0,0
25/01/2001 02:00,0,0
25/01/2001 03:00,0,0
25/01/2001 04:00,0,0
25/01/2001 05:00,0,0
25/01/2001 06:00,0,0
25/01/2001 07:00,0,0
25/01/2001 08:00,0,0
25/01/2001 09:00,0,0
25/01/2001 10:00,0,0
25/01/2001 11:00,0,0
25/01/2001 12:00,0,0
25/01/2001 13:00,0,0
25/01/2001 14:00,0,0
25/01/2001 15:00,0,0
25/01/2001 16:00,0,0
25/01/2001 17:00,0,0
25/01/2001 18:00,0,0
25/01/2001 19:00,0,0
25/01/2001 20:00,0,0
25/01/2001 21:00,0,0
25/01/2001 22:00,0,0
25/01/2001 23:00,0,0
26/01/2001 00:00,0,0
26/01/2001 01:00,0,0
26/01/2001 02:00,0,0
26/01/2001 03:00,0,0
26/01/2001 04:00,0,0
26/01/2001 05:00,0,0
26/01/2001 06:00,0,0
26/01/2001 07:00,0,0
26/01/2001 08:00,0,0
26/01/2001 09:00,0,0
26/01/2001 10:00,0,0
26/01/2001 11:00,0,0
26/01/2001 12:00,0,0
26/01/2001 13:00,0,0
26/01/2001 14:00,0,0
26/01/2001 15:00,0,0
26/01/2001 16:00,0,0
26/01/2001 17:00,0,0
26/01/2001 18:00,0,0
26/01/2001 19:00,0,0
26/01/2001 20:00,0,0
26/01/2001 21:00,0,0
26/01/2001 22:00,0,0
26/01/2001 23:00,0,0
27/01/2001 00:00,0,0
27/01/2001 01:00,0,0
27/01/2001 02:00,0,0
27/01/2001 03:00,0,0
27/01/2001 04:00,0,0
27/01/2001 05:00,0,0
27/01/2001 06:00,0,0
27/01/2001 07:00,0,0
27/01/2001 08:00,0,0
27/01/2001 09:00,0,0
27/01/2001 10:00,0,0
27/01/2001 11:00,0,0
27/01/2001 12:00,0,0
27/01/2001 13:00,0,0
27/01/2001 14:00,0,0
27/01/2001 15:00,0,0
27/01/2001 16:00,0,0
27/01/2001 17:00,0,0
27/01/2001 18:00,0,0
27/01/2001 19:00,0,0
27/01/2001 20:00,0,0
27/01/2001 21:00,0,0
27/01/2001 22:00,0,0
27/01/2001 23:00,0,0
28/01/2001 00:00,0,0
28/01/2001 01:00,0,0
28/01/2001 02:00,0,0
28/01/2001 03:00,0,0
28/01/2001 04:00,0,0
28/01/2001 05:00,0,0
28/01/2001 06:00,0,0
28/01/2001 07:00,0,0
28/01/2001 08:00,0,0
28/01/2001 09:00,0,0
28/01/2001 10:00,0,0
28/01/2001 11:00,0,0
28/01/2001 12:00,0,0
28/01/2001 13:00,0,0
28/01/2001 14:00,0,0
28/01/2001 15:00,0,0
28/01/2001 16:00,0,0
28/01/2001 17:00,0,0
28/01/2001 18:00,0,0
28/01/2001 19:00,0,0
28/01/2001 20:00,0,0
28/01/2001 21:00,0,0
28/01/2001 22:00,0,0
28/01/2001 23:00,0,0
29/01/2001 00:00,0,0
29/01/2001 01:00,0,0
29/01/2001 02:00,0,0
29/01/2001 03:00,0,0
29/01/2001 04:00,0,0
29/01/2001 05:00,0,0
29/01/2001 06:00,0,0
29/01/2001 07:00,0,0
29/01/2001 08:00,0,0
29/01/2001 09:00,0,0
29/01/2001 10:00,0,0
29/01/2001 11:00,0,0
29/01/2001 12:00,0,0
29/01/2001 13:00,0,0
29/01/2001 14:00,0,0
29/01/2001 15:00,0,0
29/01/2001 16:00,0,0
29/01/2001 17:00,0,0
29/01/2001 18:00,0,0
29/01/2001 19:00,0,0
29/01/2001 20:00,0,0
29/01/2001 21:00,0,0
29/01/2001 22:00,0,0
29/01/2001 23:00,0,0
30/01/2001 00:00,0,0
30/01/2001 01:00,0,0
30/01/2001 02:00,0,0
30/01/2001 03:00,0,0
30/01/2001 04:00,0,0
30/01/2001 05:00,0,0
30/01/2001 06:00,0,0
30/01/2001 07:00,0,0
30/01/2001 08:00,0,0
30/01/2001 09:00,0,0
30/01/2001 10:00,0,0
30/01/2001 11:00,0,0
30/01/2001 12:00,0,0
30/01/2001 13:00,0,0
30/01/2001 14:00,0,0
30/01/2001 15:00,0,0
30/01/2001 16:00,0,0
30/01/2001 17:00,0,0
30/01/2001 18:00,0,0
30/01/2001 19:00,0,0
30/01/2001 20:00,0,0
30/01/2001 21:00,0,0
30/01/2001 22:00,0,0
30/01/2001 23:00,0,0
31/01/2001 00:00,0,0
31/01/2001 01:00,0,0
31/01/2001 02:00,0,0
31/01/2001 03:00,0,0
31/01/2001 04:00,0,0
31/01/2001 05:00,0,0
31/01/2001 06:00,0,0
31/01/2001 07:00,0,0
31/01/2001 08:00,0,0
31/01/2001 09:00,0,0
31/01/2001 10:00,0,0
31/01/2001 11:00,0,0
31/01/2001 12:00,0,0
31/01/2001 13:00,0,0
31/01/2001 14:00,0,0
31/01/2001 15:00,0,0
31/01/2001 16:00,0,0
31/01/2001 17:00,0,0
31/01/2001 18:00,0,0
31/01/2001 19:00,0,0
31/01/2001 20:00,0,0
31/01/2001 21:00,0,0
31/01/2001 22:00,0,0
31/01/2001 23:00,0,0
01/02/2001 00:00,0,0
01/02/2001 01:00,0,0
01/02/2001 02:00,0,0
01/02/2001 03:00,0,0
01/02/2001 04:00,0,0
01/02/2001 05:00,0,0
01/02/2001 06:00,0,0
01/02/2001 07:00,0,0
01/02/2001 08:00,0,0
01/02/2001 09:00,0,0
01/02/2001 10:00,0,0
01/02/2001 11:00,0,0
01/02/2001 12:00,0,0
01/02/2001 13:00,0,0
01/02/2001 14:00,0,0
01/02/2001 15:00,0,0
01/02/2001 16:00,0,0
01/02/2001 17:00,0,0
01/02/2001 18:00,0,0
01/02/2001 19:00,0,0
01/02/2001 20:00,0,0
01/02/2001 21:00,0,0
01/02/2001 22:00,0,0
